id,nombre_esp,nombre_eng,nombre_lat,mapa,titulo,habitat,sabias que,migracion,dimorfismo,tamaño,orden,especie,url_imagen,url_ave
32-cygnus-melancoryphus,Cisne de cuello negro,Black-necked Swan,Cygnus melancoryphus,https://aves.ninjas.cl/api/site/assets/files/3168/map.svg,Entre la Región de Atacama y la Región de Magallanes,"Estas elegantes aves se pueden observar solitarias o en parejas desde la Región de Atacama hasta la Región de Magallanes. Suelen frecuentar zonas de humedales, lagos, lagunas, pajonales, costas marinas, estuarios, canales, fiordos, incluso bahías. Estas aves nidifican solitarias en pequeños islotes de tierra colocando entre 4 a 8 huevos de color blanco amarillento.","Es un ave endémica de Sudamérica. Los polluelos acostumbran a subirse al lomo de sus padres para protegerse. El Cisne de cuello negro dio origen al nombre de un importante movimiento social en la ciudad de Valdivia llamado Acción por los Cisnes, que nació en defensa del Humedal de Río Cruces.",True,True,102 - 124 cm.,Anseriformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3167/15082018075840cisne_de_cuello_negro_cristian_labranque_web.jpg,https://aves.ninjas.cl/api/birds/32-cygnus-melancoryphus
189-sicalis-luteola,Chirigüe Común,Grassland Yellow-finch,Sicalis luteola,https://aves.ninjas.cl/api/site/assets/files/3172/map.svg,Entre la Región de Atacama y la Región de Aysén,"Son aves gregarias, es decir, podemos observarlos en grupos o grandes conglomerados en campos, pastizales, asentamientos humanos  y  humedales desde la costa hasta los 2.000 msnm. El chirigüe común es un ave  residente de Chile cuya distribución comprende desde Atacama hasta Aysén. Esta ave también habita en otros territorios de Sudamérica, como Argentina, Perú, Paraguay, Bolivia, Brasil, Venezuela, Colombia, entre otros. Construyen su nido en los pastizales, en donde colocan entre 3 y 5 huevos de color blanquecino con manchas o pintas de color pardo-rojizo.","La compositora y artista nacional, Violeta Parra, menciona a este pajarito en su canción “Arriba quemando el sol”. Acá te dejamos un fragmento: “Cuando fui para la pampa Llevaba mi corazón Contento como un chirigüe Pero allá se me murió, Primero perdí las plumas Y luego perdí la voz”",False,True,10 -12 cm.,Passeriformes - Suborden Passeres,Nativa,https://aves.ninjas.cl/api/site/assets/files/3171/17082018103004chirigue_alejandro_labranque_web.jpg,https://aves.ninjas.cl/api/birds/189-sicalis-luteola
214-pluvianellus-socialis,Chorlo de Magallanes,Magellanic plover,Pluvianellus socialis,https://aves.ninjas.cl/api/site/assets/files/3176/map.svg,En la Región de Magallanes,"Se puede observar al chorlo de Magallanes en solitario o en parejas en riberas de lagunas poco profundas, costas marinas y sectores acuáticos salinos expuestos al viento. Esta especie es una de las más escasas a nivel mundial, siendo endémica de la Patagonia, pues se encuentra solo en la Región de Magallanes. Los padres hacen su nido en el suelo, en donde colocan dos huevos de color crema con múltiples manchitas pardas.",Durante el invierno migra en pequeñas bandadas hacia la costa atlántica y zonas húmedas en la Patagonia Argentina.,False,False,19 - 21 cm.,Charadriiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3175/21082018044110chorlo_de_magallanes_juan_pablo_rider_web.jpg,https://aves.ninjas.cl/api/birds/214-pluvianellus-socialis
143-caprimulgus-longirostris,Gallina Ciega,Greater Band-winged Nightjar,Caprimulgus longirostris,https://aves.ninjas.cl/api/site/assets/files/3179/map.svg,Entre la Región de Arica y Parinacota y la Región de Magallanes,"Estas misteriosas aves se pueden observar solitarias o en parejas desde la Región de Arica y Parinacota hasta la Región de Magallanes y de la Antártica Chilena. Suelen frecuentar una gran variedad de ambientes desde oasis, laderas, planicies arbustivas, bosques y a veces, incluso cerca de asentamientos humanos. Estas aves no nidifican como tal, solo anidan en el suelo, donde coloca entre 1 a 3 huevos de color blanco punteados.","A veces, en días de mucho frío, estas aves entran en un estado similar al “topor”, que corresponde a una disminución de la actividad fisiológica general, en donde hasta es posible tomar el ave sin que esta responda.",True,True,20 - 27 cm.,Caprimulgiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3178/15082018080245gallina_ciega_andre_vielma_web.jpg,https://aves.ninjas.cl/api/birds/143-caprimulgus-longirostris
223-eudyptes-chrysolophus,Pingüino Macaroni,Macaroni Penguin,Eudyptes chrysolophus,https://aves.ninjas.cl/api/site/assets/files/3183/map.svg,En la Región de Magallanes y la Antártica Chilena,"Esta ave presenta una distribución acotada a los cuadrantes americanos e índicos de las regiones circumantárticas en aguas antárticas al norte de la masa de hielo. Mayoritariamente de hábitos pelágicos, en nuestro país, esta especie se distribuye en las agua e islas del extremo sur, nidificando en grandes colonias, entre octubre y marzo, desde la Isla Desolación hasta las Islas Diego Ramírez, propias del archipiélago fueguino. 
Durante el verano austral este pingüino reside junto a su colonia en terrenos abiertos, áreas pedregosas,  sitios de flujos de lava o laderas rocosas con grava y tierra, con o sin vegetación, propios de las costas más australes de nuestro país. Así mismo, otros puntos de nidificación para esta especie se encuentran en islas Georgia del sur Crozet, Heard, Kerguelen, McDonald, Pince Edwards, Bouvetoya, entre otros lugares.","Para lamento de muchos, el origen del nombre de este popular pingüino no se relaciona con las exquisitas pastas italianas, muy por el contrario, encuentra su origen el peyorativo macaroni, propio de la Inglaterra del siglo XVIII. Durante esa época, los hombres con tendencia a la extravagancia, asiduos a la moda, y con gustos por figurar en la sociedad londinense del momento, instauraron la última moda europea en su ornamentación, agregando plumas con llamativas posiciones en sus pelucas y sombreros, creando el concepto de “macaroni” como alusión a estos hombres estrafalarios. 

Otra versión de la historia es que se les denomino como macaroni a los jóvenes ingleses que adoptaban la moda italiana de tenirse algunas mechas o mechones del cabello de color amarillo. Más allá de las historias europeas, en nuestro país, este pingüino fue reconocido como “Calahuiña” por el pueblo yagán.  

Por otro lado, este pingüino se hace protagonista de la travesía poética de Juan Manuel Silva, en su texto “Ornitomancia”, mediante la dedicación exclusiva de versos para las profundas implicancias y significados, más allá de lo ecológico, que circunda a esta carismática ave. Así mismo, esta singular ave debuta en el cine como personaje de la película animada “Scarmper, el Pingüino”.",False,False,70 - 72 cm.,Sphenisciformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3182/2908201807041621082018042703pinguino_macaroni_liam_quinn_web.jpg,https://aves.ninjas.cl/api/birds/223-eudyptes-chrysolophus
37-chloephaga-poliocephala,Canquén,Ashy-headed Goose,Chloephaga poliocephala,https://aves.ninjas.cl/api/site/assets/files/3185/map.svg,Entre la Región de O&amp;Prime;Higgins y la Región de Magallanes,,,False,False,50 - 60 cm.,Anseriformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3184/19082018011819canquen_marcos_baumann_web.jpg,https://aves.ninjas.cl/api/birds/37-chloephaga-poliocephala
6-podilymbus-podiceps,Picurio,Pied-billed Grebe,Podilymbus podiceps,https://aves.ninjas.cl/api/site/assets/files/3189/map.svg,Entre la Región de Atacama y la Región de Aysén,"Estas tímidas aves se pueden observar solitarias o en parejas desde la Región de Atacama hasta la Región , de Aysén. Suelen frecuentar zonas con grandes cuerpos de agua dulce con pajonales y también en estuarios. Nidifican solitarias en humedales de agua dulce, colocando sus nidos en plataformas vegetales en la superficie del agua, donde colocan entre 6 a 8 huevos de color blanco a ocráceos","Poseen un plumaje invernal más apagado, el color de la garganta se torna blanquecino, el gris de la cabeza y partes superiores van de un color grisáceo a café y la banda negra característica del pico casi desaparece. Además es el único de los zambullidores con no tiene penacho en la cabeza.",False,False,30 - 38 cm.,Podicipediformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3188/18082018081428picurio_pedro_valencia_web.jpg,https://aves.ninjas.cl/api/birds/6-podilymbus-podiceps
123-sterna-hirundinacea,Gaviotín Sudamericano,South American Tern,Sterna hirundinacea,https://aves.ninjas.cl/api/site/assets/files/3192/map.svg,Entre la Región de Arica y Parinacota y la Región de Magallanes,"Es el gaviotín más común en Chile, encontrándose desde la Regiónn de Arica y Parinacota hasta la de Magallanes y Antártica Chilena. Parte de su población ubicada en Patagonia migra al norte en invierno. Se distribuye además por el Océano Pacífico, llegando hasta Perú y Ecuador, y hasta Argentina, Uruguay y Brasil por el Atlántico. Se desplaza por zonas costeras, bahías protegidas, desembocadura de ríos, fiordos y también lagos andinos y lagunas interiores, en menor medida. Nidifica en islas o islotes alejados de la costa, en cavidades o depresiones por el suelo.","Es un ave principalmente costera, que pocas veces puede ser vista mar adentro.",True,False,41 - 43 cm.,Charadriiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3191/18082018125159gaviotin_sudamericano_pedro_valencia_b.jpg,https://aves.ninjas.cl/api/birds/123-sterna-hirundinacea
169-eugralla-paradoxa,Churrín de la Mocha,Ochre-flanked tapaculo,Eugralla paradoxa,https://aves.ninjas.cl/api/site/assets/files/3194/map.svg,Entre la Región del Maule y la Región de Los Lagos,"Se distribuye desde el norte de la Región de Aysen, hasta la Región del Maule, incluyendo las islas Mocha y Chiloé. Además, se le puede ver en regiones boscosas andinas adyacentes del suroeste de Argentina. Es un ave solitaria, aunque se puede ver en parejas o pequeños grupos familiares. Se desplaza por la tierra, entre matorrales densos, generalmente adyacentes a cursos de agua. Habita principalmente en el bosque templado húmedo, dominado por árboles del género Nothofagus, aunque también se le puede ver en parches boscosos en inmediaciones de ciudades. Construye un gran nido, generalmente en árboles, donde pone 2-3 huevos de color blanco brillante.","Su nido es muy grande en relación a su tamaño, llegando a ser del tamaño de una cabeza humana.",False,False,14 - 15 cm.,Passeriformes - Suborden Tyranni,Nativa,https://aves.ninjas.cl/api/site/assets/files/3193/01092018082150churrin_de_la_mocha_pio_marshall_web.jpg,https://aves.ninjas.cl/api/birds/169-eugralla-paradoxa
45-speculanas-specularis,Pato Anteojillo,Spectacled Duck,Speculanas specularis,https://aves.ninjas.cl/api/site/assets/files/3197/map.svg,Entre la Región de Valparaíso y la Región de Magallanes,"Podemos observarlo en parejas o grupos, en pantanos, totorales, orillas de ríos y humedales. El pato anteojillo es residente en Chile desde la Región de Valparaíso hasta Tierra del Fuego. Esta también presente en ciertas zonas de Argentina. Su nido los construye con pastos y plumas, en donde coloca entre cinco a seis huevos de color crema.","Su nombre “anteojillo” se debe a las manchas blancas que tiene delante de los ojos, lo que le da un aspecto de “pato intelectual”.",False,True,46 - 54 cm.,Anseriformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3196/23082018070709pato_anteojillo2_roderich_barria_web.jpg,https://aves.ninjas.cl/api/birds/45-speculanas-specularis
94-charadrius-falklandicus,Chorlo de Doble Collar,Two-banded Plover,Charadrius falklandicus,https://aves.ninjas.cl/api/site/assets/files/3199/map.svg,Entre la Región de Coquimbo y la Región de Magallanes,,,True,False,17 - 19 cm.,Charadriiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3198/17082018051624chorlo_de_doble_collar_pedro_valencia_web.jpg,https://aves.ninjas.cl/api/birds/94-charadrius-falklandicus
20-rhea-pennata,Ñandú - Suri,Lesser Rhea,Rhea pennata,https://aves.ninjas.cl/api/site/assets/files/3201/map.svg,Entre la Regiones  de Arica y Parinacota y Atacama.                                                                          Sur,"Especie endemica de América del Sur, registrando su presencia en Chile y Argentina. En nuestro pais, la subespecie pennata es un residente de la pamapa patagonica dispuesta entre Aysen y el Estrecho de Magallanes. Por su parte, la subespecie tarapacencis es residente de la puna dispuesta entre Arica y Tarapaca","Esta ave es reconocida según zona geografica y subespecie. Para el caso de la subespecie tarapacencis, es comunmente reconocida como Suri o ñandu del norte. Por su parte, la subepscie pennata es reconocida como Choique, avestruz petizo o avestruz overo. Un dato interesante sobre esta especie, es que las hembras ponen los huevos fuera del nido, con el fin de que sean ingresado por el padre. Así mismo, esta especie sacrifica algunos huevos hasta la pudrición para que se genere una fuente de insectos, futuro alimento de las crias.",False,False,92 - 100 cm.,Rheiformes,Nativa,https://aves.ninjas.cl/api/site/assets/files/3200/0409201806283701092018091428n-andu_paula_de_marco_web.jpg,https://aves.ninjas.cl/api/birds/20-rhea-pennata
